id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count,label
510180,0.6,Think we can get him to execute people who have phony handicapped parking permits?,0.1,0.0,0.2,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-06 05:07:40.446678+00,21,,147666,approved,0,0,0,1,0,0.0,0,10,True
5920894,0.1,Facism alive and well on the American left,0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-08 17:08:16.767251+00,105,,375512,approved,0,0,0,0,0,0.0,0,10,False
5996699,0.6571428571428571,"Why not fix the problems within the ACA?? Because the powers to be back east know of the problems & if you can't afford the ACA, they give you a tax penalty at the tax season. What kind of a good deal is that ?? The ACA should be the ""Unaffordable Care Crisis"". The powers to be aren't enrolling in it so it must not be a good thing at all!! The monthly premiums are outrageous & the deductible's are worst then the conventional insurance & also why are so many providers pulling out in most states?? A real sweetheart deal from your Dumbass Idiots back east. They only care for themselves & to hell  with the American citizens.",0.0285714285714285,0.2857142857142857,0.1571428571428571,0.6285714285714286,0.0142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-21 23:26:31.003691+00,21,5983824.0,379670,approved,0,0,0,0,0,0.0,0,70,True
5659979,0.8125,"Awwww poor white Americans are soo angry and bitter they have to resort to spewing hate via Comment sections and social media... How sad, your world is changing and Donald Trump who stands for nothing is your leader. I feel sorry for such pathetic and primitive behavior.",0.0625,0.03125,0.390625,0.734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-07-26 10:57:31.158840+00,102,,359177,rejected,0,0,0,0,0,0.0,4,64,True
922655,0.6,"Blue blood Republicans tried running against Trump and lost.  Ryan, Romney, and several other dozen that opposed Trump during the presidential campaigning denounced him, but after the election they all dropped to their greedy knees and consented to licking his boots.  Click, click.",0.0,0.0,0.3,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-30 19:27:52.708318+00,21,,164953,approved,1,0,0,4,0,0.0,0,10,True
615830,0.6447368421052632,"This RINO turned liberal, commie, socialist pig will dream along with you. If the Democratic party wishes to have an intelligent, respected President back in the White House they need to begin now.",0.0394736842105263,0.0657894736842105,0.1052631578947368,0.6447368421052632,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-21 01:01:23.877057+00,21,615218.0,152335,rejected,0,0,0,0,0,0.0,0,76,True
4989802,0.8289473684210527,"Not just uneducated, wilfully ignorant, which equates to stupid in my book.
Frankly, I don't care what happens to them. Hopefully survival of the fittest will kick in at some point and relieve the planet of the burden of these morons. I can't wait.",0.0526315789473684,0.1578947368421052,0.0263157894736842,0.8421052631578947,0.0526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-11 06:55:03.327348+00,21,4989741.0,318559,rejected,0,0,0,0,0,0.0,0,76,True
5456995,0.65,"THEY DONT HUNT US!!!  They could, but they don't.  Reading that the freakin' idiot biologists went shooting crazy and killed 4 BEARS just because...Jesus Christ!!  I am so sorry about the young man killed by a bear.  He was out running in a wilderness area where, honestly, no one should be running without weapons and a couple of bear dogs.  Ive been up here a long time.  My daughter was going to participate in the mountain all night relay up at Hilltop that horrifying night when that lovely young teenage girl was attacked while riding her mountain bike through known bear hang outs in the middle of the NIGHT!  I honestly consider it stupid for this young man to have been alone in bear country!!!!!  I know his parents are feeling guilty for allowing him to do this race.  I know they are.  For the biologists, who always seem to over react up here in Alaska, for them to go out and kill every damn bear up there, is lunacy, but typical.  The whole thing is sickening and so sad.",0.0375,0.3625,0.075,0.5875,0.1625,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22 07:35:35.362740+00,21,,347144,approved,0,0,0,3,3,0.0,10,80,True
277505,1.0,"No, she was the one who said this, ""Looking at a young black woman in the group, I told her: 'I would rather be a black man in America than a black woman in Africa.' ”

The black woman said nothing in reply, but there was an acknowledgment in her eyes that she had heard me. Had she wanted to, I have no doubt that she was capable of responding on her own.?"" 

This is found documented in her article, ""Young Facists COLONIZE PORTLAND""

She also uses her lack of class to say that there is still violence and ""It’s home-grown, native-on-native."" 

Also in the comments section of her article is this awesome comment by her about wanting to vote for Trump to scare people--- I mean guys how can this lady be racist?! hahahaha she is in denial about it though. 

I noticed this ladies name on articles before about this restraunt and googled her name. Enjoy her crazy attempt to defend herself after this garbage. http://www.heldtoanswer.com/2016/03/young-fascists-colonize-portland",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-04-11 17:48:07.295925+00,6,274892.0,58006,approved,0,0,0,0,0,0.0,5,4,True
5528668,0.0,"Perhaps look no further than the hunting practices that have opened up in areas surrounding MacNeil.  Many folks might be staying away because they can't stomach the idea that after years of getting the bears used to people being ""harmless"" up close, bears can now walk right up to get shot by a rifle in a neighboring area open to hunting. Much as the MacNeil experience was a wonderful thing, in these times of intensely anti-wildlife legislation, I, for one, do not want to contribute to bears viewing people as anything but bad news.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-04 22:15:48.114527+00,21,,168820,approved,0,0,0,0,0,0.0,0,4,False
559347,0.0,"Aw, you can come up with statistics to prove anything, Kent. Forty percent of all people know that. --Homer Simpson

I'm sure that has some kind of bearing on the issue.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-28 16:30:12.756931+00,53,556753.0,149770,approved,0,0,0,2,0,0.0,0,4,False
537607,0.0,"Alaskans own the oil, so we get the dividends.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-19 16:23:19.696212+00,21,537517.0,148899,approved,0,0,0,5,0,0.0,0,4,False
6326222,0.5375,You're the only one doing any dirty tricks here Bill. Pretending being republican or democrat is more important than being a sexual predator or not.,0.0,0.0625,0.0625,0.4375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 01:08:05.024421+00,13,6326197.0,399015,approved,0,0,0,2,0,0.2125,0,80,True
5757112,0.0,There's a clear difference between promoting hate and freedom of speech. The alt-right needs to learn this fact.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-12 22:00:03.222178+00,54,5755926.0,365759,approved,2,0,0,0,0,0.0,0,4,False
5223921,0.0,"The political leadership supporting rail, along with the managers and consultants they hired, have proven without a doubt that they do not have the capacity to effectively develop or manage this project. This must be obvious to the FTA, as it is obvious to nearly everyone that can read.  No one can provide reliable answers about the final cost of construction, the cost of maintenance, the cost of ridership subsidies, or the source of funding. Ten years ago rail was an interesting idea. It has turned out to be a fiscally irresponsible public works project that fails to meet the intended goals of the original concept.  I am certainly not willing to pay any additional taxes to support such continued recklessness.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-06 17:42:05.501008+00,55,,332465,approved,0,0,0,4,0,0.0,0,4,False
5801531,0.6,"Well, that's mighty white of you to assume only whites are reading this column.

Look - Fey's a comedian and she made some of us laugh.  And if you think Fey the woman is saying, ignore the clan and eat cake - I think you don't know her comedy, or that of SNL.

Between calling out House Speaker Ryan and alt right cheerleader Ann Coulter, Fey says: ""... treat these rallies this weekend like the opening of a thoughtful movie with two female leads. Don't show up.""

I really don't think she was straight faced encouraging Americans to not show up to her movies or to clown, er, alt right rallies.

BTW - Germans in Germany show up to these events in clown costumes and ridicule them.  Like Trump, I'm guessing ridicule is something hate mongers can't tolerate.",0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-08-19 17:15:39.726085+00,54,,368380,approved,0,0,1,17,0,0.0,4,10,True
5710351,0.0,m:  No less anecdotal than most of your comments.  If you want to think that premiums have not gone up considerably and that the only truth is the possible 20% reduction fine by me.  It fits your narrow view of reality.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-03 20:25:33.578418+00,21,5710103.0,361892,approved,0,0,0,0,0,0.0,0,4,False
5617675,0.6338028169014085,"#HeretoStay, Looks like #POTUS and #ICE are not playing cat and mouse with illegal aliens any more. Just give up and pack your bags. Oh,  and don't forget to pack your pathetic 'here to stay' signs that you have been waving in our faces, you are going to need them in Mexico or what ever hole you came from.",0.0422535211267605,0.0704225352112676,0.3521126760563379,0.5915492957746479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-19 01:45:36.081666+00,105,,356722,rejected,0,0,0,0,0,0.0,4,71,True
5221406,0.0,The 'off-roading' is best avoided by not being a disengaged distracted driver-occupant.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-05 22:51:51.556946+00,54,5204449.0,330999,approved,0,0,0,0,0,0.0,0,4,False
6125446,0.9533426183844012,"All are nasty nasty jews except for colbert, but he is married to a jew-- nasty people",0.2305013927576601,0.0264623955431754,0.9415041782729804,0.8913649025069637,0.0020891364902506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-11 14:51:22.848881+00,105,,386171,rejected,0,0,0,0,0,0.0006963788300835,4,1436,True
1059688,0.7,You'd love him no matter what....You'd love it if he ate dog sh*t and licked his fingers or shot an old lady in the middle of the street in the middle of the day.,0.1428571428571428,0.3142857142857143,0.0,0.2857142857142857,0.4571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-01 04:50:39.718435+00,21,1059496.0,315839,rejected,0,0,0,0,0,0.0428571428571428,0,70,True
371053,0.6,Hillary’s crime in Libya was…Libya! The four Americans who died in Benghazi were casualties of American involvement in yet another of our foreign wars…diplomats and CIA directly involved in fomenting the overthrow of Gaddafi. With  zero “NATO” casualties…Hillary and Obama proved astronomically more efficient killers than the blundering Bush-Cheney-Rumsfeld brain trust in Iraq…but similar outcome…North Africa destabilized; militias running wild; and the spread of ISIS. Hillary beat Republicans at their own game---the overthrow of nations. The moronic emphasis on Benghazi (it was the Republicans who down-funded embassy security) plays well with idiots…but the real crime---destroying entire regions of the world for profit and hegemony---is a shared passion. And Hillary is way smarter doing that.,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-30 23:14:32.254110+00,21,,140385,approved,0,0,0,3,0,0.0,4,10,True
817833,0.6,But the GOP have a plan.  Instead of health insurance people will receive regular Tweets calling them losers.,0.0,0.0,0.0,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-10 13:38:01.923506+00,54,,161034,approved,2,0,0,1,0,0.0,0,10,True
5081287,0.0,"O: ""Trump personally derailed the Republican drive to replace Obamacare . . ."" 

I'm thinking that ""derailed"" does not mean what you think it means. Perhaps you meant ""ramrodded.""",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-01 16:23:26.872977+00,13,5081205.0,323829,approved,1,0,0,2,0,0.0,0,4,False
5370194,0.6,Nikki hasn't learned yet that her boss admires dictators like Syrian leader Bashar al-Assad.,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-07 01:31:06.652646+00,54,,341338,approved,1,0,0,1,0,0.0,4,10,True
6267173,0.2,They don't need to advertise for business. A B&B by a lighthouse on the OR coast is a big enough attraction right there. And it is.,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-01 17:42:08.885708+00,13,6258101.0,395377,approved,0,0,0,0,0,0.0,4,5,False
810370,0.7236842105263158,"Canada is a country for losers, by losers. If you've got an unfounded sense of entitlement and victim hood, Canada is for you!",0.1052631578947368,0.0394736842105263,0.6052631578947368,0.6578947368421053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-08 21:33:27.795282+00,54,,160302,approved,0,0,0,1,2,0.0263157894736842,0,76,True
719342,0.8823529411764706,"The Winter Solstice is the reason for the season. Christians had to have something to bring the Pagans around to their way of thinking, so they changed the birthday to the winter solstice. This guy is a complete idiot.",0.0392156862745098,0.1568627450980392,0.0392156862745098,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.0,0.0,2016-12-16 19:17:03.806524+00,21,,156444,approved,0,0,0,1,0,0.0,10,51,True
6076376,0.7733333333333333,"Aboriginal participation in the workforce will make no net difference to the Canadian economy or GDP.

Who makes this crap up?",0.0266666666666666,0.64,0.04,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-03 18:54:13.428216+00,54,,384191,approved,0,0,0,1,0,0.0,0,75,True
832932,0.6571428571428571,So ChuckT who many do you believe should die if WW3 gets underway because the US needs to use its deterrent. In WW2 60 million died. I figure 200 maybe 300 million in WW3. Don't forget it will be with nuclear weapons. And if they really go nuts make that 2000 to 3000 million or 2 to 3 billion and a potentially uninhabitable planet. You sir are an idiot.,0.0142857142857142,0.1428571428571428,0.0,0.6714285714285714,0.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-13 03:54:36.990115+00,54,831939.0,161575,rejected,0,0,0,1,0,0.0,6,70,True
5643163,0.0,"$500,000 you say?  

Sounds cheap:

""And, after eight days, Ronald Reagan returned to his California ranch with an estimated $2 million that he didn’t have before.

Ronald and Nancy Reagan’s visit to Japan last week was sponsored by the giant Fujisankei Communications Group, the country’s largest media conglomerate, which spent a total of $7 million—that’s 1 billion yen—on the Godzilla-size corporate goodwill visit. Sankei Shimbun, the group’s flagship paper, led the fanfare with a banner headline that proclaimed MR. AMERICA IS COMING. And a flurry of commercials on the group’s radio and TV stations made sure everyone knew that meant Reagan.""

http://people.com/archive/eight-days-in-japan-earn-ron-and-nancy-2-million-now-thats-reaganomics-vol-32-no-19/

And that was in 1989!",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-23 11:47:29.633903+00,102,5641881.0,358209,approved,0,0,0,0,0,0.0,0,4,False
817359,0.6,"That's part of the arrogance of christians. You think because I don't believe, that I am damaged and hurting and desperate and yearning and only your god, and in this case though you, can bring me happiness.

You're smiling zealotry is off-putting a best and dangerous at worst. 

Check out the definition of delusion.",0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-10 07:55:03.201393+00,21,817346.0,160680,approved,0,0,0,1,0,0.0,4,10,True
1039927,0.1666666666666666,"You're up there in years, Leo.  Collecting social security?  Using medicare?  Then you better be paying close attention.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-24 17:24:14.515948+00,21,1039523.0,314593,approved,0,0,0,3,0,0.0,4,6,False
6016813,0.9530165509877202,"Catholic priests wants all of you to ""feed their penis.""  The priests has a message:  trust in us is to trust in God.  Ha Ha Ha",0.1142552055525894,0.4127068873465029,0.5082754938601175,0.4057661505605979,0.0005339028296849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-25 04:10:59.996841+00,55,,381521,rejected,0,0,0,0,0,0.9386011745862252,4,1873,True
5471992,0.0,"You are a knowledgeable voice for many who have wanted to say this, but needed to do more research to address it. Thank you for making the public more aware of the facts. Legalization has allowed, especially the young, to presume it is harmless. Sad! Longtime pot smokers, too, may surprised  by the THC levels in the crops today, and the hazard that presents. And the medical benefits are to be commended in monitored medical cases, but I believe this also misleads many into believing it is harmless medically and socially. Like any drug used in excess, it affects the brain, relationships, jobs and quality of life. You see it every day, so who better to address it in a public forum. Thank you for voicing this important information.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-24 22:03:32.950773+00,13,,344600,approved,0,0,0,1,0,0.0,0,4,False
5098431,0.4,"Single shot fired, strikes puppy between the eyes, all while bobbing, weaving and evading attacks from loose killah attacking pitt bull?  You go Rambo?",0.0,0.0,0.0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-05 23:37:36.946207+00,55,,324702,approved,0,0,0,0,0,0.0,0,10,False
6051772,0.7037037037037037,"Maybe I sold you short with out really giving you the benefit of doubt.
Are you saying that all races are the same and white people are just as bad as all other races?
Then we can agree there is no white supremacy.

For a minute you had me going. I thought you mrant there are no far right, white supremacy groups who espouse hatred.
Whew, for a mintue I thought you were wildly ignorant to the point of stupidity, glad we care cleared that up.",0.0246913580246913,0.1111111111111111,0.2839506172839506,0.654320987654321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-09-29 18:33:52.437696+00,102,6049605.0,383310,approved,0,0,0,1,0,0.0,4,81,True
260581,0.0,Lending must be based on a person's ability to repay the loan.  People living in rural Alaska have no way to repay  mortgage loans.  People must qualify for their mortgage.  We went through this and almost collapsed the world economy.  People need to move to wear the jobs are.  Jobs are not created out of thin air for no purpose.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-27 19:35:41.896843+00,21,,53882,approved,0,0,0,8,0,0.0,0,4,False
874478,0.0,"Not surprising that you think that, But he is not a salesman - Obama is a salesman. Trump is crude.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-21 17:12:38.891557+00,13,874426.0,163189,approved,0,0,1,1,0,0.0,0,4,False
373242,0.6125,"This event is a well-documented scam that makes people believe it's for charity, when really they're using charity volunteers as unpaid workers. It's also a blatant cultural appropriation of a Hindi festival. Can we stop letting this stupid event come here?",0.025,0.1125,0.05,0.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-02 22:13:11.424003+00,21,,139914,approved,0,0,0,0,0,0.0125,0,80,True
5003659,0.8,my god you ignorant left wingers will live in complete stupidity every day with such nonsense.  it was obama that didnt care for people only his legacy when he made insurance so unafordable those millions he added could never use the insurance given the out of site deductables,0.05,0.0833333333333333,0.1666666666666666,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-14 18:13:35.747238+00,54,5003337.0,319276,rejected,1,0,0,0,0,0.0,0,60,True
5141029,0.8,"During the Presidential election campaign and since Trump’s election, liberals have held hundreds, perhaps thousands of demonstrations, protests and rallies against Trump, and not once have Trump supporters or conservatives showed up to engage in organized violence against them as these sick loony liberals did at the Trump rally.  It is the new norm for liberals.  Sick, sick, sick.",0.0,0.0,0.5,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-17 01:56:23.281523+00,55,,327235,approved,0,0,0,0,0,0.0,0,10,True
260016,0.0,"You do not love your country more than when you can complain about it. If you do not like discontent, and the freedom to have it, perhaps you are correct. We are losing our freedom.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-27 08:31:39.315749+00,21,259536.0,53854,approved,0,0,0,1,0,0.0,0,4,False
6118150,0.8,Darn.  I would have been completely convinced had you used just one more exclamation mark.  Or maybe more caps.,0.0,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-10 15:31:20.422362+00,54,6118098.0,387324,approved,2,0,1,0,0,0.0,4,10,True
5430806,0.5454545454545454,Why check me at the air port when I can buy a blade in Hebron .....for did I not tell you that I have had dreams of killing people in the city of Hebron,0.1818181818181818,0.0,0.1818181818181818,0.1818181818181818,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-17 05:10:49.941939+00,13,,345381,rejected,1,0,0,0,0,0.0,4,11,True
514388,0.0,"Matthew 12:34:

""You brood of vipers! how can you speak good, when you are evil? For out of the abundance of the heart the mouth speaks.""",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-08 02:56:21.010092+00,53,513869.0,147932,approved,0,0,0,10,0,0.0,0,4,False
5337279,0.0,"Nick, you have zero clue as to how soccer is organized on a global level from youth up through pro. Do some research. Talk to people who have a clue before you start going all ""Trump Twitter"" on the general public.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-01 03:07:38.107955+00,66,,339241,rejected,0,0,0,0,0,0.0,0,4,False
5214272,0.1666666666666666,"Well, rickro Liberals seem to assume that, if you don't believe in their particular political solutions, then you don't really care about the people that they claim to want to help. 

John Kerry on health care: ""I'm going to be honest with you -- I don't know a lot about Cuba's healthcare system. Is it a government-run system?""

Another Liberal you can't tell them much, after all the govenment Kerry's been a part of!",0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-04 15:18:52.069090+00,21,5209675.0,331500,approved,0,0,1,0,0,0.0,0,6,False
6033659,0.0,"If the minimum wage is a ""living wage"" could it mean that servers will not necessarily expect tips as is the case in Europe?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-27 13:15:32.207829+00,54,,382318,approved,1,0,0,1,0,0.0,4,4,False
5428680,0.7,"This is a sign of a very screwed up world that we live in. The girl is disgusting to say the least, but when you start convicting people of manslaughter because of something they said, that is a very dangerous path to go down. I would blame society in general and the medical system in particular for trying to solve every problem with a pill. If this girl reads my comment and then kills herself, am I to be convicted of manslaughter?",0.0,0.4,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-16 19:54:57.302752+00,102,,345163,approved,0,0,0,2,0,0.0,10,10,True
1023134,0.7,".

Trump?

Tolerance?

-----

Uh-oh.

Whoops!

It seems that Trump's Senior Advisor Steve Bannon's protege, Breitbart editor and alt-right icon Milos Yiannopoulos, is exactly the kind of ""pervert"" that Trump, and his Republican/conservative/evangelical/alt-right hypocrites rail about and love to brand with the ""Hollywood"" ""Leftie"" ""Soft-On-Crime"" tags.

The outspoken, high profile, alt-right Breitbart editor, a frequent supplier of racist and sexist rhetoric, has been banned from the high mass of American conservatism, the Conservative Political Action Conference, and simultaneously dumped by his book publisher for comments endorsing adults having sex with young children.

http://money.cnn.com/2017/02/20/media/milo-yiannopoulos-cpac/index.html

http://money.cnn.com/2017/02/20/media/milo-yiannopoulos-book-canceled-simon-and-schuster/

Another one bites the dust.

""Tolerance"" and ""Trump"" should not appear in the same sentence.

.",0.2,0.1,0.2,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-21 05:18:35.161911+00,54,,169485,rejected,0,0,0,0,0,0.5,0,10,True
5975116,0.0,"Lots of petty sophistry and misleading rhetoric and distortion crammed into a few hollow words here. If you're honestly so simple-minded as to be unable to recognize this, I'll hold your hand and explain. But I suspect you know it and are being intentionally deceptive. 
Again, you need to confess your false witness against an ordained member of the clergy.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-18 18:21:07.311559+00,53,5974911.0,378572,rejected,0,0,0,0,0,0.0,0,4,False
940576,0.0,The primary issue here is Trump's response...not whether who is allowed to speak at a school.  That is a different issue entirely.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-02 20:43:14.514227+00,54,939975.0,165723,approved,0,0,0,3,3,0.0,0,4,False
5459546,0.8148148148148147,"Erickson's worthless scum, but everyone should mock ""van Susteren's Scientology faith"" every chance they can get. It's a ruthless cult.",0.0555555555555555,0.074074074074074,0.1111111111111111,0.7777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-22 17:02:04.023777+00,105,,347011,rejected,0,0,0,0,0,0.0,4,54,True
6109750,0.0,I believe he entered the presidential race arena too soon in his political career. My hope is for him to lead and continue to be positive with his messages for the nation’s future...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-09 02:59:24.889703+00,55,,386894,approved,0,0,0,0,0,0.0,4,4,False
5904377,0.2,"At a football game, there will be ugly and damage to brains. The smell of death attracts the flies in harried madness for feast. Don't bring kids there, or red rocks concerts, or venues uncouth. Be wise and ask for no apology.",0.0,0.1,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-06 01:30:15.483364+00,102,,374413,approved,1,0,0,1,0,0.0,0,10,False
990872,0.7,This is just some really bad trolling.,0.0,0.0,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-13 22:21:54.785356+00,21,989685.0,167821,approved,0,0,0,3,1,0.0,0,10,True
5689045,0.0,All the usual bad news for Republicans and yet they keep prevailing in the elections.   Best this time around the Democrats keep their mouths shut and not tout that they will win a majority.  It is beginning to sound like real fake news after the pollster's debacle on Clinton.  I want the Democrats to take control but this is pure Bachi!,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-31 10:20:07.064410+00,55,,360877,approved,0,0,0,0,0,0.0,0,4,False
